5,502,4
5,537,2
5,658,5
5,850,4
5,1420,4
5,1645,5
5,1851,3
5,2008,4
5,2055,4
5,2171,1
5,2248,5
5,2265,5
5,2347,4
5,2381,4
5,2634,5
5,2695,5
5,2767,5
5,2783,5
5,2900,5
5,3195,5
5,3279,5
5,3413,5
5,3420,2
5,3498,5
5,3501,4
5,3694,5
5,3720,5
6,49,3
6,56,5
6,111,4
6,156,4
6,157,4
6,182,5
6,183,3
6,205,2
6,216,3
6,226,4
6,263,4
6,268,3
6,275,3
6,305,3
6,314,4
6,329,2
6,401,5
6,413,5
6,423,5
6,465,4
6,486,5
6,507,4
6,572,5
6,586,4
6,603,5
6,621,5
6,692,3
6,697,3
6,714,4
6,764,5
6,767,5
6,769,3
6,787,5
6,827,5
6,840,3
6,873,4
6,901,3
6,948,4
6,950,4
6,958,4
6,965,5
6,968,4
6,981,5
6,1009,5
6,1034,4
6,1078,4
6,1079,5
6,1099,3
6,1129,4
6,1130,4
6,1142,5
6,1146,4
6,1171,4
6,1201,3
6,1232,5
6,1243,4
6,1292,5
6,1295,4
6,1303,4
6,1306,4
6,1368,4
6,1381,5
6,1408,5
6,1466,5
6,1468,5
6,1554,4
6,1645,5
6,1711,2
6,1739,5
6,1741,4
6,1759,3
6,1763,5
6,1766,5
6,1781,5
6,1809,3
6,1815,4
6,1845,4
6,1851,4
6,1927,2
6,1937,5
6,1946,4
6,1953,4
6,1971,4
6,2003,2
6,2017,4
6,2041,5
6,2075,4
6,2080,3
6,2103,4
6,2125,4
6,2191,5
6,2215,4
6,2226,4
6,2248,5
6,2280,4
6,2283,4
6,2314,3
6,2337,4
6,2375,5
6,2383,5
6,2395,3
6,2421,5
6,2450,5
6,2451,4
6,2455,4
6,2513,5
6,2529,3
6,2538,5
6,2574,4
6,2584,3
6,2587,4
6,2603,4
6,2607,5
6,2646,2
6,2666,3
6,2684,5
6,2693,5
6,2695,5
6,2722,5
6,2728,3
6,2747,4
6,2753,4
6,2787,2
6,2804,5
6,2811,3
6,2857,4
6,2860,5
6,2899,4
6,2908,2
6,2946,4
6,2967,5
6,2981,5
6,3014,4
6,3077,3
6,3097,4
6,3098,5
6,3100,4
6,3170,4
6,3197,3
6,3199,4
6,3200,5
6,3256,2
6,3286,3
6,3306,5
6,3344,5
6,3345,5
6,3348,5
6,3349,4
6,3356,5
6,3433,5
6,3463,5
6,3495,5
6,3501,3
6,3502,4
6,3536,5
6,3545,3
6,3563,3
6,3626,3
6,3632,4
6,3667,3
6,3727,4
6,3763,4
6,3773,5
6,3781,4
6,3787,5
6,3792,5
6,3793,4
6,3813,4
6,3836,4
6,3875,5
6,3892,5
6,3914,4
6,3936,5
6,3952,3
7,226,4
7,290,5
7,320,3
7,399,5
7,483,5
7,486,3
7,519,3
7,622,5
7,784,4
7,821,4
7,868,3
7,932,3
7,950,5
7,1009,5
7,1043,4
7,1045,3
7,1095,1
7,1144,3
7,1170,2
7,1188,5
7,1397,1
7,1421,4
7,1468,5
7,1491,4
7,1571,2
7,1701,3
7,1746,4
7,1771,1
7,2215,3
7,2235,4
7,2272,2
7,2407,3
7,2634,4
7,2635,4
7,2669,4
7,2770,3
7,2827,1
7,2967,4
7,2983,4
7,3113,2
7,3145,5
7,3200,2
7,3324,4
7,3463,5
7,3498,5
7,3694,4
7,3789,5
7,3882,4
7,3892,5
8,21,4
8,22,5
8,52,4
8,91,3
8,116,5
8,161,4
8,173,1
8,176,4
8,182,5
8,186,5
8,274,4
8,275,3
8,302,5
8,323,3
8,329,4
8,376,4
8,403,3
8,413,5
8,419,3
8,459,4
8,476,3
8,477,3
8,483,5
8,537,5
8,563,4
8,611,3
8,617,3
8,621,4
8,625,3
8,633,3
8,668,5
8,698,3
8,712,4
8,719,5
8,785,3
8,910,4
8,913,3
8,934,4
8,949,3
8,950,4
8,971,4
8,1002,2
8,1009,5
8,1034,4
8,1035,4
8,1058,4
8,1059,3
8,1075,4
8,1088,5
8,1100,3
8,1139,2
8,1148,4
8,1165,4
8,1168,4
8,1176,3
8,1201,5
8,1215,5
8,1237,4
8,1249,3
8,1265,4
8,1270,4
8,1275,4
8,1286,5
8,1294,5
8,1295,4
8,1316,3
8,1329,4
8,1366,4
8,1368,4
8,1375,4
8,1466,3
8,1477,4
8,1491,4
8,1492,4
8,1523,4
8,1546,4
8,1554,5
8,1559,5
8,1560,4
8,1608,5
8,1615,4
8,1645,4
8,1683,3
8,1729,3
8,1763,4
8,1788,4
8,1821,4
8,1825,3
8,1839,4
8,1850,5
8,1851,5
8,1866,4
8,1871,5
8,1874,4
8,1875,4
8,1897,3
8,1899,4
8,1901,3
8,1903,3
8,1930,3
8,1935,4
8,1950,4
8,1951,3
8,1960,3
8,1971,4
8,2000,4
8,2040,3
8,2065,3
8,2071,3
8,2074,3
8,2080,4
8,2103,3
8,2145,1
8,2215,3
8,2224,3
8,2226,4
8,2272,3
8,2283,4
8,2315,4
8,2322,4
8,2337,3
8,2363,4
8,2371,5
8,2383,4
8,2405,3
8,2408,5
8,2450,4
8,2467,4
8,2469,4
8,2482,4
8,2487,5
8,2513,4
8,2526,3
8,2544,3
8,2547,3
8,2607,5
8,2618,4
8,2642,3
8,2652,5
8,2662,4
8,2684,4
8,2692,5
8,2693,4
8,2710,4
8,2722,3
8,2749,4
8,2774,4
8,2829,4
8,2863,4
8,2899,4
8,2928,4
8,2946,5
8,2967,4
8,2993,4
8,2996,4
8,3012,5
8,3051,5
8,3058,2
8,3065,5
8,3066,4
8,3092,4
8,3104,4
8,3121,4
8,3151,4
8,3159,4
8,3173,5
8,3176,3
8,3200,3
8,3202,4
8,3206,2
8,3230,4
8,3250,5
8,3278,3
8,3323,4
8,3346,4
8,3356,3
8,3370,5
8,3372,4
8,3375,3
8,3385,5
8,3396,4
8,3429,5
8,3432,4
8,3447,3
8,3498,5
8,3501,3
8,3516,4
8,3532,4
8,3550,3
8,3556,5
8,3573,5
8,3632,3
8,3646,3
8,3648,4
8,3683,4
8,3727,4
8,3747,5
8,3762,3
8,3763,3
8,3765,4
8,3781,3
8,3800,2
8,3821,5
8,3826,4
8,3836,4
8,3881,3
8,3882,4
8,3892,5
8,3894,4
8,3933,3
8,3936,4
9,115,2
9,221,5
9,331,4
9,398,5
9,456,3
9,496,5
9,622,4
9,910,4
9,932,1
9,950,5
9,968,5
9,1125,3
9,1232,5
9,1571,1
9,1607,5
9,1645,3
9,1696,5
9,1730,4
9,1887,4
9,1922,3
9,2041,4
9,2248,5
9,2347,3
9,2421,5
9,2462,4
9,2615,5
9,2675,2
9,2864,3
9,3005,2
9,3012,5
9,3344,4
9,3348,4
9,3421,4
9,3498,5
9,3518,1
9,3747,3
9,3892,5
10,29,3
10,34,3
10,40,3
10,49,1
10,56,5
10,68,5
10,84,4
10,111,4
10,114,4
10,150,5
10,182,4
10,195,4
10,200,2
10,210,3
10,226,2
10,258,5
10,268,5
10,274,4
10,288,4
10,311,4
10,314,3
10,320,3
10,329,1
10,358,5
10,376,3
10,379,4
10,386,5
10,403,5
10,408,5
10,413,5
10,423,5
10,454,5
10,455,4
10,456,4
10,459,3
10,483,4
10,502,4
10,514,3
10,529,5
10,537,5
10,555,5
10,566,4
10,567,5
10,571,2
10,586,5
10,591,4
10,594,5
10,603,4
10,611,4
10,645,5
10,663,5
10,668,3
10,688,4
10,697,5
10,713,4
10,748,4
10,753,4
10,777,4
10,785,4
10,787,5
10,798,3
10,806,5
10,840,4
10,854,4
10,873,4
10,881,5
10,883,5
10,919,4
10,924,4
10,932,4
10,938,2
10,943,3
10,949,5
10,950,4
10,956,4
10,958,4
10,965,5
10,979,5
10,994,5
10,1009,5
10,1016,4
10,1018,5
10,1062,2
10,1067,4
10,1079,5
10,1088,5
10,1100,3
10,1125,4
10,1130,1
10,1146,3
10,1176,5
10,1190,5
10,1200,5
10,1201,2
10,1237,5
10,1243,3
10,1249,3
10,1265,5
10,1270,4
10,1275,5
10,1295,4
10,1297,5
10,1303,2
10,1306,4
10,1324,1
10,1340,5
10,1368,2
10,1375,5
10,1400,4
10,1415,2
10,1455,5
10,1466,4
10,1480,4
10,1481,2
10,1491,4
10,1520,5
10,1559,4
10,1560,3
10,1561,5
10,1571,5
10,1615,5
10,1635,3
10,1645,5
10,1662,4
10,1668,5
10,1677,5
10,1686,4
10,1694,5
10,1695,2
10,1739,5
10,1741,4
10,1758,5
10,1761,4
10,1763,1
10,1781,5
10,1789,3
10,1804,4
10,1848,2
10,1851,3
10,1852,3
10,1867,5
10,1875,4
10,1887,5
10,1921,2
10,1924,4
10,1933,4
10,1951,5
10,1960,5
10,1971,5
10,1972,5
10,1982,2
10,1992,5
10,2008,4
10,2014,2
10,2051,4
10,2065,3
10,2074,5
10,2075,4
10,2093,5
10,2103,4
10,2125,5
10,2133,3
10,2143,3
10,2148,3
10,2154,5
10,2169,5
10,2191,4
10,2204,4
10,2215,2
10,2226,4
10,2229,5
10,2235,4
10,2272,4
10,2276,1
10,2291,5
10,2297,3
10,2314,4
10,2322,4
10,2361,5
10,2363,5
10,2375,3
10,2381,5
10,2383,3
10,2407,5
10,2408,5
10,2409,3
10,2420,4
10,2442,3
10,2443,5
10,2467,4
10,2490,4
10,2516,1
10,2520,2
10,2547,4
10,2559,1
10,2572,2
10,2574,5
10,2581,5
10,2603,4
10,2607,5
10,2622,3
10,2634,4
10,2637,1
10,2642,2
10,2652,4
10,2654,4
10,2666,3
10,2684,4
10,2686,5
10,2693,5
10,2703,5
10,2707,3
10,2749,3
10,2751,4
10,2753,5
10,2826,3
10,2827,4
10,2844,4
10,2858,3
10,2897,3
10,2899,5
10,2914,4
10,2917,4
10,2919,3
10,2967,5
10,2991,4
10,3012,5
10,3014,5
10,3016,4
10,3051,5
10,3062,2
10,3067,3
10,3075,4
10,3080,5
10,3084,5
10,3092,2
10,3096,4
10,3098,5
10,3134,5
10,3145,5
10,3164,5
10,3173,5
10,3197,3
10,3200,5
10,3235,4
10,3237,4
10,3244,2
10,3250,5
10,3270,5
10,3283,4
10,3306,5
10,3324,2
10,3344,5
10,3346,4
10,3348,5
10,3349,4
10,3353,3
10,3356,3
10,3358,4
10,3366,4
10,3370,5
10,3372,3
10,3376,4
10,3385,4
10,3404,5
10,3426,3
10,3429,5
10,3433,2
10,3438,4
10,3439,5
10,3445,4
10,3463,5
10,3472,5
10,3498,5
10,3500,4
10,3501,4
10,3518,5
10,3532,4
10,3536,4
10,3547,5
10,3548,4
10,3556,4
10,3564,5
10,3565,4
10,3578,3
10,3632,2
10,3648,4
10,3655,3
10,3663,4
10,3683,4
10,3696,5
10,3699,5
10,3724,5
10,3735,5
10,3747,5
10,3761,4
10,3766,4
10,3773,4
10,3781,5
10,3789,5
10,3795,5
10,3800,3
10,3803,4
10,3813,4
10,3815,5
10,3836,4
10,3845,5
10,3848,3
10,3864,5
10,3866,5
10,3882,4
10,3892,5
10,3898,5
10,3918,1
10,3924,3
10,3936,5
10,3945,3
11,263,3
11,543,3
11,1126,3
11,1350,3
11,3439,4
12,6,4
12,74,5
12,200,2
12,236,5
12,275,4
12,318,3
12,320,4
12,406,4
12,534,4
12,537,5
12,617,4
12,678,4
12,693,4
12,700,3
12,712,4
12,795,5
12,858,3
12,863,3
12,883,5
12,965,4
12,1095,4
12,1100,4
12,1165,5
12,1169,3
12,1190,5
12,1366,4
12,1375,5
12,1521,4
12,1560,5
12,1629,5
12,1668,3
12,1742,5
12,1746,3
12,1873,5
12,1875,3
12,1903,4
12,1962,4
12,2056,5
12,2057,4
12,2075,5
12,2080,3
12,2091,4
12,2170,5
12,2265,4
12,2291,5
12,2351,3
12,2380,4
12,2408,4
12,2648,4
12,2730,3
12,2736,4
12,2853,4
12,2858,4
12,3027,4
12,3200,5
12,3230,4
12,3279,5
12,3297,4
12,3324,5
12,3377,3
12,3380,4
12,3413,3
12,3446,5
12,3570,5
12,3639,3
12,3672,5
12,3712,4
12,3771,4
12,3777,5
12,3871,4
12,3892,4
13,274,5
13,337,4
13,379,5
13,419,3
13,537,4
13,1148,3
13,1559,5
13,1839,5
13,1951,3
13,2041,3
13,2065,3
13,2122,4
13,2584,4
13,2948,4
13,3012,3
13,3057,1
13,3313,4
13,3324,4
13,3344,4
13,3472,5
13,3498,4
13,3630,4
13,3718,3
13,3737,2
13,3781,4
13,3892,5
14,2057,3
14,2736,4
14,3212,5
14,3718,4
14,3825,3
15,42,1
15,129,4
15,200,4
15,226,4
15,321,1
15,333,3
15,343,2
15,422,3
15,444,4
15,483,4
15,489,1
15,509,1
15,524,1
15,536,4
15,537,4
15,603,4
15,660,2
15,688,3
15,695,3
15,770,3
15,790,4
15,802,3
15,837,5
15,858,3
15,932,4
15,965,4
15,979,5
15,1007,3
15,1009,5
15,1093,3
15,1144,3
15,1165,4
15,1171,4
15,1190,5
15,1278,2
15,1402,1
15,1407,3
15,1456,4
15,1458,2
15,1466,4
15,1468,5
15,1472,1
15,1609,1
15,1643,4
15,1645,5
15,1677,4
15,1690,4
15,1701,1
15,1712,2
15,1748,2
15,1763,5
15,1813,2
15,1815,4
15,1835,1
15,1850,5
15,1867,3
15,1927,1
15,1962,4
15,1980,3
15,1999,3
15,2057,4
15,2075,4
15,2109,2
15,2143,5
15,2164,1
15,2266,2
15,2284,1
15,2292,4
15,2358,1
15,2369,2
15,2381,3
15,2399,2
15,2404,4
15,2488,1
15,2513,4
15,2634,5
15,2692,4
15,2745,3
15,2752,2
15,2781,3
15,2787,3
15,2813,5
15,2822,1
15,2853,3
15,2858,3
15,2860,1
15,2879,2
15,2888,2
15,2893,4
15,2897,4
15,2908,1
15,2954,2
15,2967,2
15,2972,2
15,2987,5
15,3057,3
15,3145,4
15,3173,3
15,3264,2
15,3324,2
15,3362,2
15,3380,3
15,3439,3
15,3443,4
15,3500,5
15,3518,3
15,3572,1
15,3633,4
15,3649,1
15,3683,5
15,3684,4
15,3747,4
15,3752,3
15,3773,4
15,3781,3
15,3785,3
15,3795,5
15,3840,2
15,3855,2
15,3875,4
15,3892,4
15,3907,2
15,3918,2
16,320,4
16,357,2
16,375,2
16,695,5
16,714,2
16,965,4
16,994,4
16,1635,3
16,1815,4
16,1972,4
16,2064,3
16,2075,5
16,2220,1
16,2574,4
16,2728,4
16,2808,1
16,2908,2
16,2954,3
16,2989,1
16,3075,3
16,3126,3
16,3269,3
16,3463,4
16,3582,1
16,3663,3
16,3793,3
16,3892,3
16,3918,2
17,24,4
17,200,3
17,226,2
17,537,4
17,620,4
17,719,4
17,748,4
17,784,3
17,790,2
17,965,5
17,982,4
17,1165,3
17,1177,4
17,1190,5
17,1229,4
17,1319,4
17,1597,3
17,1643,2
17,1724,4
17,1763,4
17,1847,3
17,2292,4
17,2369,4
17,2893,2
17,2908,4
17,3145,4
17,3158,5
17,3324,3
17,3377,3
17,3717,3
17,3747,4
17,3875,4
18,95,1
18,97,3
18,142,3
18,456,2
18,483,4
18,486,2
18,571,3
18,583,2
18,608,3
18,695,1
18,858,1
18,884,2
18,895,3
18,1056,2
18,1243,4
18,1265,4
18,1292,4
18,1368,5
18,1400,2
18,1407,2
18,1657,3
18,1732,2
18,1763,4
18,1786,2
18,1823,1
18,1833,3
18,1842,1
18,1858,2
18,2021,2
18,2075,1
18,2164,1
18,2171,1
18,2252,3
18,2314,3
18,2375,4
18,2443,5
18,2447,3
18,2451,3
18,2510,2
18,2544,3
18,2574,2
18,2728,2
18,2763,1
18,2765,3
18,2852,3
18,2857,2
18,2914,4
18,2950,2
18,2967,5
18,3038,2
18,3100,3
18,3119,2
18,3123,4
18,3184,1
18,3271,2
18,3348,3
18,3368,3
18,3410,3
18,3463,4
18,3536,2
18,3667,4
18,3721,4
18,3762,5
18,3773,5
18,3789,5
18,3793,2
18,3815,3
18,3827,1
18,3875,3
18,3892,3
19,226,4
19,863,4
19,1009,3
19,1088,5
19,1146,1
19,1175,5
19,1249,5
19,1270,5
19,1306,5
19,1466,4
19,1741,1
19,1848,5
19,1962,4
19,2163,5
19,2283,3
19,2291,3
19,2607,5
19,2683,4
19,2858,4
19,3107,4
19,3145,5
19,3296,5
19,3324,5
19,3405,4
19,3429,5
19,3444,4
19,3446,4
19,3672,4
19,3747,4
19,3785,4
19,3795,4
19,3924,5
20,45,5
20,73,4
20,80,4
20,103,4
20,114,5
20,126,3
20,200,4
20,221,5
20,236,3
20,240,4
20,263,5
20,275,4
20,328,4
20,331,3
20,353,4
20,394,5
20,404,5
20,437,5
20,450,4
20,458,4
20,460,4
20,502,3
20,511,4
20,544,4
20,550,4
20,586,4
20,594,3
20,603,1
20,610,3
20,622,5
20,663,5
20,692,5
20,787,5
20,827,5
20,848,4
20,883,3
20,892,4
20,897,4
20,901,3
20,948,3
20,968,5
20,979,4
20,981,5
20,988,4
20,990,5
20,1025,4
20,1035,2
20,1134,1
20,1146,4
20,1162,4
20,1168,4
20,1179,5
20,1199,3
20,1232,5
20,1243,4
20,1289,4
20,1313,5
20,1351,4
20,1368,3
20,1404,5
20,1430,4
20,1466,5
20,1470,5
20,1491,3
20,1546,2
20,1560,3
20,1571,2
20,1645,4
20,1651,5
20,1677,5
20,1696,5
20,1699,5
20,1727,5
20,1739,4
20,1741,5
20,1753,4
20,1759,5
20,1763,4
20,1766,5
20,1795,4
20,1885,4
20,1887,5
20,1971,3
20,1972,5
20,1977,4
20,2015,4
20,2071,5
20,2074,2
20,2077,4
20,2155,4
20,2165,4
20,2169,4
20,2170,5
20,2215,4
20,2226,4
20,2248,5
20,2279,4
20,2297,2
20,2312,5
20,2334,4
20,2337,4
20,2360,4
20,2361,5
20,2363,4
20,2375,4
20,2383,4
20,2390,4
20,2397,3
20,2407,1
20,2443,3
20,2467,3
20,2513,5
20,2555,4
20,2565,4
20,2566,4
20,2607,5
20,2623,4
20,2634,5
20,2654,3
20,2664,4
20,2666,4
20,2683,4
20,2693,5
20,2695,4
20,2706,4
20,2710,3
20,2818,4
20,2848,4
20,2863,5
20,2899,4
20,2950,3
20,2959,2
20,2994,5
20,2995,4
20,3005,4
20,3011,5
20,3088,3
20,3098,2
20,3104,5
20,3132,5
20,3164,3
20,3200,4
20,3222,4
20,3279,5
20,3340,5
20,3344,2
20,3345,5
20,3348,2
20,3349,3
20,3370,4
20,3376,5
20,3396,4
20,3430,4
20,3445,4
20,3474,4
20,3506,4
20,3518,5
20,3620,3
20,3655,4
20,3661,4
20,3662,2
20,3672,4
20,3685,5
20,3718,4
20,3789,4
20,3792,4
20,3814,5
20,3836,5
20,3847,5
20,3860,3
20,3864,3
20,3892,4
20,3894,4
20,3914,4
20,3933,4
20,3936,3
21,17,5
21,74,4
21,112,5
21,114,4
21,134,3
21,136,5
21,182,4
21,183,3
21,210,4
21,226,2
21,236,5
21,259,4
21,302,3
21,325,5
21,328,5
21,350,5
21,359,4
21,398,5
21,399,1
21,401,5
21,428,5
21,437,4
21,442,1
21,456,5
21,460,5
21,474,4
21,483,5
21,494,5
21,496,5
21,548,5
21,605,5
21,623,3
21,698,2
21,700,3
21,710,5
21,787,5
21,837,4
21,981,5
21,988,5
21,990,4
21,994,4
21,1018,2
21,1019,5
21,1024,5
21,1034,1
21,1079,4
21,1102,4
21,1125,3
21,1162,5
21,1168,5
21,1179,5
21,1186,4
21,1218,5
21,1232,5
21,1258,5
21,1281,3
21,1313,5
21,1350,5
21,1373,5
21,1378,4
21,1424,5
21,1446,5
21,1460,5
21,1491,4
21,1502,5
21,1529,5
21,1639,4
21,1690,4
21,1696,5
21,1832,4
21,1887,5
21,1917,5
21,1922,4
21,1972,5
21,2014,5
21,2015,5
21,2033,1
21,2055,4
21,2155,4
21,2169,4
21,2170,4
21,2182,5
21,2213,5
21,2235,5
21,2245,4
21,2248,5
21,2263,5
21,2265,5
21,2283,4
21,2304,5
21,2309,5
21,2334,2
21,2375,5
21,2376,3
21,2380,1
21,2396,5
21,2407,5
21,2410,5
21,2421,5
21,2443,3
21,2444,4
21,2446,1
21,2462,4
21,2464,5
21,2467,1
21,2513,5
21,2553,3
21,2600,5
21,2607,5
21,2645,5
21,2649,5
21,2693,5
21,2710,5
21,2757,3
21,2767,4
21,2783,5
21,2804,5
21,2813,5
21,2827,5
21,2846,4
21,2847,5
21,2863,3
21,2864,5
21,2872,4
21,2891,4
21,2901,5
21,2928,1
21,2994,5
21,2995,5
21,3005,5
21,3021,5
21,3023,4
21,3070,3
21,3092,3
21,3104,3
21,3145,4
21,3173,5
21,3189,4
21,3196,4
21,3200,4
21,3222,5
21,3313,2
21,3324,1
21,3340,4
21,3344,4
21,3345,5
21,3404,3
21,3405,4
21,3413,3
21,3423,4
21,3435,4
21,3472,5
21,3510,5
21,3518,5
21,3565,4
21,3598,5
21,3620,4
21,3637,5
21,3694,5
21,3706,4
21,3716,4
21,3720,4
21,3721,5
21,3747,4
21,3787,5
21,3795,4
21,3800,5
21,3803,3
21,3836,4
21,3845,5
21,3846,4
21,3860,4
21,3882,4
21,3885,1
21,3914,5
22,6,4
22,22,5
22,34,5
22,97,3
22,103,4
22,129,5
22,155,5
22,171,4
22,176,3
22,182,1
22,197,5
22,226,4
22,258,3
22,263,4
22,268,5
22,274,5
22,288,3
22,314,4
22,375,4
22,376,5
22,384,4
22,386,4
22,391,4
22,423,5
22,454,4
22,456,5
22,460,4
22,461,5
22,470,5
22,483,5
22,508,5
22,591,4
22,594,5
22,603,5
22,610,4
22,611,5
22,645,5
22,698,5
22,700,4
22,713,3
22,727,4
22,748,1
22,757,4
22,781,3
22,865,4
22,873,4
22,881,5
22,890,5
22,897,4
22,901,4
22,913,4
22,965,4
22,1009,4
22,1125,5
22,1146,3
22,1148,5
22,1150,3
22,1190,5
22,1201,4
22,1220,5
22,1237,5
22,1243,5
22,1249,4
22,1253,1
22,1263,4
22,1265,5
22,1275,4
22,1295,4
22,1306,5
22,1350,4
22,1381,3
22,1382,5
22,1407,3
22,1474,5
22,1478,5
22,1481,4
22,1488,4
22,1497,5
22,1514,5
22,1559,5
22,1561,4
22,1563,5
22,1565,5
22,1572,3
22,1580,3
22,1626,4
22,1645,5
22,1683,5
22,1690,5
22,1761,4
22,1781,4
22,1804,4
22,1815,4
22,1825,5
22,1839,5
22,1889,1
22,1893,4
22,1901,4
22,1903,3
22,1922,4
22,1945,4
22,1951,5
22,1956,3
22,1971,2
22,1993,3
22,2008,4
22,2017,4
22,2021,4
22,2088,5
22,2125,3
22,2148,3
22,2167,4
22,2191,4
22,2197,2
22,2247,5
22,2297,5
22,2312,2
22,2314,5
22,2315,4
22,2322,5
22,2330,3
22,2352,4
22,2443,5
22,2451,1
22,2466,4
22,2469,5
22,2513,5
22,2574,4
22,2586,4
22,2607,5
22,2623,5
22,2648,5
22,2692,5
22,2722,5
22,2733,4
22,2774,4
22,2777,3
22,2802,4
22,2811,2
22,2848,5
22,2852,4
22,2858,5
22,2879,4
22,2899,3
22,2900,5
22,2904,3
22,2919,4
22,2949,3
22,2967,5
22,2993,3
22,2996,4
22,3012,4
22,3027,5
22,3039,5
22,3059,3
22,3075,3
22,3084,4
22,3096,4
22,3107,5
22,3111,4
22,3132,5
22,3145,2
22,3202,2
22,3210,3
22,3236,4
22,3244,4
22,3267,4
22,3313,5
22,3344,5
22,3348,3
22,3404,5
22,3413,4
22,3426,5
22,3431,5
22,3445,4
22,3463,5
22,3498,5
22,3500,3
22,3516,4
22,3536,2
22,3630,4
22,3663,5
22,3761,5
22,3766,5
22,3773,4
22,3787,4
22,3791,2
22,3792,4
22,3860,5
22,3881,4
22,3882,5
22,3892,4
22,3936,3
23,403,4
23,919,4
23,2626,4
23,3199,5
23,3565,4
24,6,3
24,30,3
24,56,5
24,65,4
24,97,3
24,111,3
24,142,3
24,149,4
24,155,3
24,159,3
24,198,4
24,207,3
24,231,4
24,250,4
24,282,4
24,305,4
24,314,3
24,316,2
24,320,3
24,331,4
24,337,4
24,376,5
24,382,2
24,391,3
24,419,3
24,476,4
24,483,3
24,486,3
24,489,3
24,508,4
24,581,3
24,583,3
24,594,5
24,608,5
24,639,2
24,668,4
24,672,2
24,700,4
24,714,3
24,725,2
24,753,3
24,821,4
24,865,3
24,884,3
24,902,3
24,913,5
