UserId,ItemId,Rating
45,2779,5
45,2915,4
45,2941,4
45,3044,5
45,3052,5
45,3088,5
45,3099,5
45,3114,4
45,3175,5
45,3244,4
45,3259,4
45,3269,5
45,3284,5
45,3341,4
45,3358,5
45,3450,4
45,3451,4
45,3466,4
45,3501,4
45,3507,4
45,3516,4
45,3524,4
45,3608,4
45,3612,4
45,3684,4
45,3699,4
45,3812,4
45,3814,4
45,3852,4
50,266,4
50,524,4
50,902,4
50,2160,4
50,2312,4
50,2338,4
50,2791,4
50,2858,5
50,2948,4
50,3155,4
50,3565,4
50,3861,4
50,3863,4
54,34,4
54,235,4
54,260,4
54,898,5
54,909,4
54,1079,5
54,1136,4
54,1193,5
54,1206,4
54,1230,5
54,1234,4
54,1235,4
54,1269,4
54,1276,4
54,1278,5
54,1292,4
54,1304,4
54,1394,4
54,1641,4
54,2150,5
54,2300,4
54,2788,5
54,2791,5
54,3037,4
54,3049,4
54,3072,4
54,3363,5
54,3421,4
54,3504,4
54,3507,5
54,3671,4
54,3685,4
54,3873,4
59,17,4
59,36,4
59,41,4
59,58,4
59,265,4
59,377,4
59,497,4
59,509,4
59,515,4
59,541,4
59,590,4
59,608,4
59,615,4
59,750,4
59,898,4
59,899,4
59,900,4
59,902,4
59,903,4
59,904,4
59,905,5
59,908,4
59,910,4
59,912,5
59,913,5
59,914,5
59,919,5
59,920,5
59,923,4
59,928,4
59,930,4
59,938,4
59,951,4
59,953,5
59,955,4
59,959,4
59,969,4
59,1035,4
59,1066,4
59,1088,4
59,1094,4
59,1097,4
59,1172,4
59,1175,4
59,1183,4
59,1188,4
59,1193,4
59,1197,4
59,1204,4
59,1208,4
59,1212,4
59,1220,4
59,1224,4
59,1225,4
59,1226,4
59,1233,4
59,1234,4
59,1247,5
59,1250,4
59,1252,4
59,1266,4
59,1269,4
59,1272,5
59,1282,5
59,1283,4
59,1284,4
59,1293,4
59,1300,4
59,1304,4
59,1380,4
59,1935,4
59,1947,5
59,1949,4
59,1959,4
59,2019,5
59,2020,4
59,2028,4
59,2067,4
59,2070,4
59,2300,4
59,2336,4
59,2352,4
59,2369,4
59,2396,4
59,2398,4
59,2565,4
59,2670,5
59,2686,4
59,2919,4
59,2941,4
59,2943,5
59,2966,4
59,2997,4
59,3061,4
59,3089,4
59,3134,5
59,3224,4
59,3334,4
59,3359,4
59,3408,4
59,3469,4
59,3471,4
59,3545,4
59,3549,4
59,3808,4
59,3811,4
59,3816,5
59,3871,4
59,3911,4
65,1,5
65,9,5
65,34,4
65,50,5
65,150,5
65,260,4
65,356,5
65,377,4
65,380,4
65,434,5
65,454,4
65,480,5
65,500,5
65,524,5
65,587,5
65,588,5
65,592,5
65,595,4
65,597,4
65,648,5
65,733,5
65,736,5
65,780,4
65,832,5
65,953,5
65,969,5
65,1036,5
65,1090,4
65,1097,4
65,1101,5
65,1124,5
65,1196,5
65,1198,4
65,1210,4
65,1220,4
65,1246,5
65,1250,5
65,1259,5
65,1270,5
65,1291,5
65,1294,5
65,1298,5
65,1343,5
65,1371,4
65,1374,5
65,1387,4
65,1518,4
65,1552,5
65,1562,4
65,1573,5
65,1580,5
65,1586,5
65,1608,5
65,1610,5
65,1672,4
65,1721,5
65,1784,5
65,1797,5
65,1917,4
65,1923,5
65,1954,4
65,1958,4
65,2000,4
65,2028,5
65,2058,4
65,2115,4
65,2133,4
65,2194,5
65,2236,4
65,2268,5
65,2353,5
65,2406,4
65,2411,5
65,2421,4
65,2431,5
65,2470,5
65,2471,4
65,2571,5
65,2628,4
65,2699,4
65,2762,5
65,2763,5
65,2803,5
65,2815,4
65,2950,4
65,2987,4
65,2991,4
65,3005,4
65,3066,4
65,3107,5
65,3114,5
65,3147,5
65,3157,4
65,3252,5
65,3255,5
65,3274,5
65,3386,5
65,3448,4
65,3534,4
65,3552,4
65,3555,4
65,3623,4
65,3638,4
65,3702,4
65,3717,4
65,3753,4
65,3755,5
65,3916,5
67,25,4
67,36,5
67,111,4
67,150,5
67,277,4
67,318,5
67,902,5
67,908,5
67,909,5
67,923,4
67,951,5
67,954,5
67,971,4
67,973,5
67,994,5
67,1084,5
67,1094,5
67,1185,5
67,1207,5
67,1213,5
67,1247,5
67,1272,4
67,1276,4
67,1287,5
67,1678,5
67,1704,4
67,1939,5
67,1944,5
67,1945,5
67,1946,5
67,1952,5
67,1953,5
67,1954,5
67,1955,4
67,1956,4
67,1962,4
67,1997,4
67,2067,5
67,2135,4
67,2160,4
67,2398,5
67,2915,4
67,2929,4
67,3035,4
67,3152,4
67,3167,4
67,3334,5
67,3359,5
67,3362,4
67,3424,4
67,3467,4
67,3471,4
67,3504,4
67,3507,4
67,3685,4
67,3735,5
68,223,4
68,492,5
68,562,4
68,745,5
68,910,4
68,1073,5
68,1080,5
68,1136,5
68,1197,5
68,1230,4
68,1243,5
68,1256,4
68,1270,4
68,1278,4
68,1307,4
68,1500,4
68,1517,4
68,1639,4
68,1747,5
68,1912,4
68,1947,5
68,1966,5
68,1968,4
68,2064,5
68,2078,4
68,2248,5
68,2300,5
68,2324,5
68,2355,4
68,2396,5
68,2657,4
68,2690,5
68,2750,5
68,2762,4
68,2858,5
68,2863,4
68,2908,5
68,2918,4
68,2997,5
68,3067,4
68,3069,4
68,3112,5
68,3396,5
68,3507,4
68,3548,5
68,3571,4
68,3578,4
68,3671,4
68,3751,5
68,3863,4
72,11,5
72,17,4
72,82,5
72,150,4
72,356,4
72,500,4
72,587,4
72,593,4
72,597,4
72,1187,4
72,1188,5
72,1210,5
72,1304,5
72,1704,4
72,2028,5
72,2324,5
72,2359,5
72,2396,4
72,2997,5
72,3101,4
72,3105,4
72,3108,5
72,3124,4
72,3247,4
72,3255,4
72,3418,4
72,3753,4
72,3798,4
72,3897,4
72,3952,5
80,24,4
80,48,4
80,62,5
80,110,5
80,231,4
80,356,4
80,364,4
80,480,5
80,527,5
80,590,5
80,593,4
80,597,4
80,608,5
80,920,5
80,1193,4
80,1265,4
80,1356,4
80,1408,4
80,1721,5
80,1917,4
80,2006,4
80,2028,4
80,2427,4
80,2687,4
80,2762,5
80,3105,5
80,3147,5
80,3148,5
80,3247,4
80,3252,4
80,3404,5
80,3418,4
80,3809,5
88,11,4
88,110,4
88,111,5
88,318,4
88,527,5
88,608,5
88,858,5
88,908,5
88,912,5
88,923,5
88,924,4
88,954,5
88,1084,5
88,1172,5
88,1193,5
88,1198,4
88,1203,5
88,1207,5
88,1221,5
88,1225,5
88,1228,4
88,1230,5
88,1231,5
88,1250,4
88,1259,5
88,1284,4
88,1293,4
88,1299,5
88,1300,5
88,1307,4
88,1446,5
88,1674,4
88,1704,5
88,1747,4
88,1923,5
88,1945,5
88,1956,5
88,1957,5
88,1961,5
88,1962,4
88,1968,4
88,2028,5
88,2302,4
88,2321,4
88,2324,5
88,2915,5
88,2927,5
88,3067,4
88,3068,4
88,3072,4
88,3210,4
88,3334,4
88,3359,4
88,3361,4
88,3788,5
99,19,4
99,47,5
99,50,5
99,110,4
99,260,4
99,296,4
99,344,5
99,364,4
99,457,4
99,527,4
99,588,5
99,919,5
99,1027,4
99,1042,5
99,1198,4
99,1213,5
99,1234,5
99,1246,5
99,1259,5
99,1262,5
99,1393,4
99,1529,4
99,1639,5
99,1923,4
99,1968,5
99,2012,4
99,2018,4
99,2080,4
99,2144,5
99,2268,4
99,2352,5
99,2599,4
99,2716,4
99,2797,4
99,2858,4
99,3114,4
99,3301,4
99,3317,4
99,3363,5
99,3421,5
99,3556,5
99,3578,5
99,3615,4
99,3617,4
99,3717,4
99,3744,4
99,3753,4
99,3785,4
99,3825,4
99,3896,5
99,3897,5
101,21,4
101,71,4
101,145,5
101,165,4
101,208,4
101,260,5
101,292,5
101,329,5
101,360,5
101,368,5
101,376,4
101,377,5
101,380,5
101,420,5
101,466,5
101,474,4
101,480,5
101,485,5
101,546,5
101,552,5
101,589,5
101,648,5
101,736,5
101,780,5
101,849,4
101,1011,5
101,1036,5
101,1196,5
101,1198,5
101,1210,5
101,1240,5
101,1275,5
101,1287,5
101,1356,5
101,1371,5
101,1372,5
101,1373,5
101,1374,4
101,1375,5
101,1376,5
101,1385,4
101,1438,5
101,1544,5
101,1552,5
101,1562,5
101,1580,5
101,1587,4
101,1676,5
101,1722,5
101,1801,5
101,1876,5
101,1954,5
101,2000,4
101,2001,5
101,2006,5
101,2094,5
101,2273,5
101,2353,5
101,2402,5
101,2404,5
101,2405,5
101,2406,5
101,2409,5
101,2411,5
101,2412,5
101,2421,5
101,2524,4
101,2571,5
101,2616,4
101,2617,5
101,2628,5
101,2640,5
101,2642,5
101,2699,5
101,2723,4
101,2763,5
101,2794,5
101,2826,4
101,2872,5
101,2947,5
101,2948,5
101,2949,5
101,2991,5
101,3082,5
101,3208,5
101,3259,5
101,3268,5
101,3397,5
101,3418,4
101,3438,5
101,3440,5
101,3555,5
101,3755,4
101,3793,5
101,3841,5
101,3936,5
101,3946,4
101,3948,5
106,28,5
106,265,4
106,440,4
106,497,4
106,838,4
106,899,5
106,908,4
106,911,4
106,914,5
106,915,5
106,916,4
106,920,5
106,928,4
106,933,4
106,945,4
106,969,4
106,1094,4
106,1188,5
106,1210,5
106,1265,4
106,1277,5
106,1296,4
106,1307,5
106,1674,5
106,1968,4
106,2020,4
106,2028,5
106,2065,4
106,2080,4
106,2081,5
106,2100,4
106,2243,4
106,2396,5
106,2746,4
106,3044,4
106,3097,4
107,260,5
107,318,4
107,541,4
107,593,5
107,594,4
107,750,4
107,858,4
107,899,4
107,908,4
107,910,4
107,912,5
107,913,5
107,919,5
107,920,5
107,923,5
107,924,5
107,929,4
107,933,4
107,950,4
107,951,4
107,960,4
107,969,4
107,1029,4
107,1079,4
107,1084,4
107,1086,4
107,1090,4
107,1125,4
107,1147,4
107,1193,5
107,1198,5
107,1203,4
107,1204,4
107,1219,4
107,1226,4
107,1231,4
107,1233,4
107,1242,4
107,1247,4
107,1250,5
107,1252,4
107,1258,4
107,1272,5
107,1283,5
107,1293,5
107,1617,4
107,1925,4
107,1929,4
107,1942,4
107,1945,4
107,1949,4
107,2010,4
107,2186,4
107,2210,4
107,2212,4
107,2648,5
107,2664,4
107,2762,4
107,2819,4
107,2917,4
107,2947,4
107,2949,4
107,3006,4
107,3198,5
107,3361,4
107,3365,4
107,3370,4
107,3468,4
107,3469,5
107,3702,4
107,3703,4
107,3726,4
107,3735,4
107,3788,4
107,3929,4
109,1,4
109,2,4
109,260,4
109,317,4
109,364,4
109,480,4
109,539,4
109,551,5
109,594,4
109,750,4
109,780,4
109,903,4
109,908,4
109,912,4
109,919,4
109,924,4
109,930,4
109,932,4
109,933,4
109,1028,4
109,1035,4
109,1073,4
109,1078,5
109,1097,4
109,1196,4
109,1198,5
109,1210,4
109,1230,4
109,1234,4
109,1269,4
109,1270,4
109,1278,5
109,1282,4
109,1291,5
109,1294,4
109,1304,4
109,1307,4
109,1359,4
109,1371,4
109,1373,4
109,1374,4
109,1375,4
109,1376,4
109,1517,4
109,1580,5
109,1702,4
109,1920,5
109,2015,4
109,2054,4
109,2080,4
109,2098,4
109,2115,5
109,2135,4
109,2136,4
109,2355,4
109,2405,5
109,2406,4
109,2470,4
109,2640,4
109,2791,5
109,2792,5
109,3028,4
109,3033,4
109,3061,4
109,3072,4
109,3175,5
109,3361,4
109,3633,4
109,3671,4
109,3675,4
109,3868,5
118,10,4
118,11,5
118,17,5
118,21,5
118,39,4
118,95,4
118,110,5
118,260,5
118,329,4
118,356,4
118,357,4
118,377,5
118,380,5
118,457,4
118,474,4
118,480,5
118,497,4
118,539,5
118,541,4
118,543,5
118,589,5
118,590,5
118,592,4
118,708,4
118,733,4
118,736,4
118,780,5
118,838,5
118,892,4
118,898,5
118,905,4
118,940,5
118,941,4
118,1036,5
118,1101,5
118,1127,4
118,1129,4
118,1136,4
118,1196,5
118,1197,5
118,1198,5
118,1200,5
118,1210,5
118,1217,4
118,1224,5
118,1226,5
118,1234,5
118,1240,4
118,1242,4
118,1249,4
118,1257,4
118,1262,4
118,1265,5
118,1269,4
118,1275,4
118,1277,5
118,1288,4
118,1291,5
118,1294,4
118,1304,4
118,1307,4
118,1356,4
118,1374,4
118,1376,5
118,1393,5
118,1394,4
118,1500,5
118,1517,4
118,1573,4
118,1580,4
118,1587,4
118,1616,4
118,1639,4
118,1663,4
118,1676,5
118,1680,4
118,1721,5
118,1722,4
118,1912,5
118,1917,5
118,1923,4
118,1954,5
118,2000,4
118,2001,4
118,2006,4
118,2028,5
118,2094,4
118,2115,4
118,2125,4
118,2248,4
118,2273,4
118,2278,4
118,2393,4
118,2396,5
118,2406,4
118,2470,4
118,2571,5
118,2628,5
118,2640,4
118,2671,4
118,2716,4
118,2763,4
118,2791,4
118,2804,4
118,2858,4
118,2916,4
118,2917,4
118,2918,4
118,2947,4
118,2985,4
118,2987,4
118,3035,5
118,3044,5
118,3062,4
118,3070,4
118,3072,4
118,3082,4
118,3098,4
118,3114,4
118,3175,5
118,3361,4
118,3406,5
118,3421,5
118,3536,4
118,3552,5
118,3578,5
118,3624,4
118,3654,4
118,3703,4
118,3740,4
118,3745,4
118,3751,4
118,3755,4
118,3793,4
118,3897,4
119,1,5
119,2,5
119,34,4
119,39,4
119,141,4
119,158,4
119,413,4
119,586,4
119,588,4
119,595,4
119,837,5
119,1022,4
119,1028,4
119,1032,4
119,1588,4
119,1689,5
119,1707,5
119,1907,4
119,1909,4
119,2059,4
119,2085,4
119,2096,4
119,2097,4
119,2354,4
119,2355,5
119,2431,5
119,2468,4
119,2478,4
119,2485,4
119,2496,4
119,2572,4
119,2581,4
119,2683,4
119,2694,5
119,2701,4
119,2719,5
119,2723,5
119,2761,4
119,2762,5
119,2806,4
119,2876,4
119,2907,5
119,3004,5
119,3081,5
119,3114,5
119,3156,4
119,3189,4
119,3624,4
119,3751,4
119,3793,5
119,3948,5
122,223,4
122,368,4
122,457,4
122,592,4
122,733,5
122,1101,4
122,1196,4
122,1198,4
122,1200,4
122,1210,4
122,1220,4
122,1221,4
122,1250,5
122,1291,4
122,1722,4
122,1954,4
122,2028,4
122,2529,4
122,2616,4
122,2692,4
122,2763,4
122,2858,4
122,3178,5
122,3527,4
122,3697,4
123,6,5
123,11,4
123,14,4
123,16,4
123,21,4
123,25,4
123,47,4
123,50,4
123,81,4
123,94,4
123,101,5
123,110,5
123,111,4
123,145,4
123,150,5
123,164,4
123,223,4
123,225,4
123,260,4
123,273,4
123,280,4
123,292,4
123,296,4
123,318,4
123,333,4
123,356,5
123,377,4
123,381,4
123,383,4
123,454,4
123,457,4
123,474,4
123,480,4
123,500,4
123,527,5
123,555,5
123,589,4
123,590,4
123,592,4
123,593,5
123,599,4
123,608,5
123,647,4
123,707,4
123,733,4
123,736,4
123,737,4
123,805,5
123,848,5
123,858,5
123,897,4
123,904,4
123,905,5
123,906,4
123,912,4
123,919,5
123,920,4
123,934,4
123,948,4
123,953,5
123,969,4
123,996,4
123,1012,4
123,1017,4
123,1036,4
123,1084,4
123,1089,4
123,1090,4
123,1092,4
123,1094,4
123,1097,5
123,1104,4
123,1124,4
123,1129,4
123,1136,4
123,1193,5
123,1196,4
123,1198,4
123,1199,4
123,1200,5
123,1203,4
123,1204,4
123,1207,5
123,1208,4
123,1210,4
123,1213,5
123,1214,4
123,1219,4
123,1221,5
123,1222,4
123,1225,4
123,1227,4
123,1231,4
123,1234,4
123,1240,5
123,1242,5
123,1245,4
123,1246,4
123,1250,4
123,1252,5
123,1254,4
123,1258,4
123,1259,4
123,1263,5
123,1266,4
123,1270,4
123,1276,4
123,1278,4
123,1283,5
123,1285,4
123,1287,4
123,1291,4
123,1293,4
123,1294,4
123,1299,5
123,1304,4
123,1321,4
123,1333,4
123,1343,4
123,1344,4
123,1350,4
123,1352,4
123,1358,5
123,1387,4
123,1394,4
123,1395,4
123,1407,4
123,1459,4
123,1552,4
123,1587,4
123,1610,4
123,1615,4
123,1617,5
123,1620,4
123,1621,4
123,1625,4
123,1641,4
123,1661,4
123,1672,4
123,1693,4
123,1694,4
123,1704,4
123,1721,4
123,1727,4
123,1729,4
123,1783,4
123,1784,4
123,1804,4
123,1805,4
123,1807,4
123,1873,4
123,1885,4
123,1894,4
123,1909,4
123,1912,4
123,1944,4
123,1945,4
123,1950,4
123,1953,4
123,1954,4
123,1955,4
123,1956,5
123,1959,4
123,1960,4
123,1961,5
123,1962,5
123,1968,4
123,1974,4
123,1982,4
123,1997,4
123,2000,4
123,2011,4
123,2013,4
123,2020,4
123,2028,5
123,2058,4
123,2067,4
123,2112,4
123,2114,4
123,2144,4
123,2146,4
123,2194,4
123,2236,4
123,2245,4
123,2248,4
123,2249,4
123,2268,4
123,2278,4
123,2310,4
123,2313,4
123,2329,5
123,2352,4
123,2353,4
123,2391,4
123,2401,4
123,2403,4
123,2406,4
123,2407,4
123,2418,4
123,2420,4
123,2433,4
123,2455,4
123,2470,4
123,2476,4
123,2490,4
123,2501,4
123,2524,4
123,2541,4
123,2542,5
123,2572,4
123,2640,4
123,2662,4
123,2688,4
123,2702,4
123,2706,4
123,2728,5
123,2734,4
123,2741,4
123,2745,5
123,2750,4
123,2762,4
123,2772,4
123,2789,4
123,2791,4
123,2795,4
123,2797,4
123,2861,4
123,2866,4
123,2871,4
123,2915,4
123,2916,4
123,2917,4
123,2928,4
123,2944,4
123,2947,4
123,2985,4
123,2991,4
123,3005,4
123,3039,4
123,3044,4
123,3051,4
123,3074,4
123,3088,4
123,3095,4
123,3098,4
123,3100,4
123,3101,4
123,3102,4
123,3104,4
123,3109,4
123,3110,4
123,3111,4
123,3196,4
123,3204,4
123,3219,4
123,3249,4
123,3271,4
123,3296,4
123,3308,4
123,3334,4
123,3360,4
123,3362,4
123,3386,4
123,3405,4
123,3418,4
123,3441,4
123,3448,4
123,3467,4
123,3494,4
123,3497,4
123,3498,4
123,3499,5
123,3505,4
123,3508,4
123,3527,4
123,3529,4
123,3543,5
123,3551,4
123,3591,4
123,3683,4
123,3699,4
123,3727,4
123,3728,4
123,3809,4
123,3849,4
123,3871,5
124,34,5
124,527,4
124,531,4
124,678,5
124,902,4
124,1094,4
124,1179,5
124,1213,4
124,1343,4
124,1358,5
124,1650,5
124,1693,4
124,2302,4
124,2912,4
124,3078,5
124,3101,4
124,3107,4
124,3125,4
124,3298,4
124,3418,5
134,1,4
134,24,4
134,32,4
134,112,5
134,223,4
134,260,5
134,356,5
134,457,4
134,474,4
134,480,4
134,524,5
134,832,4
134,1282,5
134,1356,4
134,1373,4
134,1429,5
134,1500,4
134,1527,4
134,1580,4
134,1584,4
134,1586,4
134,1608,5
134,1641,4
134,1653,4
134,1711,4
134,1772,5
134,1858,5
134,1876,4
134,2028,5
134,2058,5
134,2273,5
134,2302,5
134,2334,4
134,2353,4
134,2393,4
134,2791,5
134,2858,5
134,2879,5
134,2997,4
134,3174,4
134,3175,5
134,3300,4
134,3481,5
134,3534,4
134,3578,5
134,3618,4
134,3624,4
134,3719,5
134,3751,5
134,3753,4
134,3755,4
134,3783,5
134,3827,5
134,3897,5
134,3916,5
135,223,5
135,785,4
135,1127,5
135,1197,5
135,1210,5
135,2318,5
135,2336,5
135,2355,5
135,2394,4
135,2395,5
